Category,City,Country & State (group),Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
Office Supplies,Athens,south coast,United States,JO-15145,Jack O'Briant,0,1,1/6/2014,10/20/6054,30605,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",5.2398,3,South,7181,12.78,Corporate,1/7/2014,First Class,Georgia,Art
Office Supplies,Mobile,south coast,United States,MC-17425,Mark Cousins,0,1,11/26/2016,,36608,OFF-BI-10000666,Surelock Post Binders,45.84,3,South,1453,91.68,Corporate,11/29/2016,First Class,Alabama,Binders
Office Supplies,Suffolk,Other,United States,LO-17170,Lori Olson,0,1,2/6/2015,10/20/4038,23434,OFF-ST-10002554,Tennsco Industrial Shelving,2.9346,3,South,9084,146.73,Corporate,2/8/2015,First Class,Virginia,Storage
Office Supplies,Chesapeake,Other,United States,ND-18460,Neil Ducich,0,1,2/6/2014,,23320,OFF-LA-10002787,Avery 480,7.2,4,South,1998,15,Corporate,2/9/2014,First Class,Virginia,Labels
Office Supplies,Hoover,south coast,United States,EB-13750,Edward Becker,0,1,4/16/2017,12/20/2707,35244,OFF-SU-10000157,Compact Automatic Electric Letter Opener,9.544800000,4,South,2740,477.24,Corporate,4/18/2017,First Class,Alabama,Supplies
Office Supplies,Mobile,south coast,United States,MC-17425,Mark Cousins,0,1,11/26/2016,,36608,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,16.875,5,South,1454,33.75,Corporate,11/29/2016,First Class,Alabama,Binders
Office Supplies,Suffolk,Other,United States,LO-17170,Lori Olson,0,1,2/6/2015,10/20/4038,23434,OFF-PA-10002751,Xerox 1920,13.455,5,South,9085,29.9,Corporate,2/8/2015,First Class,Virginia,Paper
Office Supplies,Arlington,Other,United States,CK-12760,Cyma Kinney,0,1,2/1/2016,,22204,OFF-ST-10002214,X-Rack File for Hanging Folders,14.677,5,South,3242,56.45,Corporate,2/3/2016,First Class,Virginia,Storage
Office Supplies,Sandy Springs,south coast,United States,TB-21355,Todd Boyes,0,1,5/18/2017,,30328,OFF-BI-10000315,Poly Designer Cover & Back,54.6912,6,South,4426,113.94,Corporate,5/19/2017,First Class,Georgia,Binders
Office Supplies,Mobile,south coast,United States,MC-17425,Mark Cousins,0,1,11/26/2016,,36608,OFF-PA-10001685,Easy-staple paper,34.7802,7,South,1452,70.98,Corporate,11/29/2016,First Class,Alabama,Paper
Office Supplies,Monroe,south coast,United States,CY-12745,Craig Yedwab,0,1,9/3/2016,,71203,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,41.0216,8,South,5354,87.28,Corporate,9/6/2016,First Class,Louisiana,Binders
Office Supplies,Tampa,south coast,United States,SP-20620,Stefania Perrino,0.2,1,8/27/2017,,33614,OFF-EN-10004030,Convenience Packs of Business Envelopes,0.9774,1,South,3382,2.896,Corporate,8/30/2017,First Class,Florida,Envelopes
Office Supplies,Miami,south coast,United States,SV-20815,Stuart Van,0.2,1,8/26/2016,,33142,OFF-PA-10002319,Xerox 1944,11.2404,1,South,9586,31.008,Corporate,8/28/2016,First Class,Florida,Paper
Office Supplies,Lakeland,south coast,United States,JE-15610,Jim Epp,0.2,1,6/11/2015,12/20/1720,33801,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7.596000000,2,South,3122,60.768,Corporate,6/12/2015,First Class,Florida,Art
Office Supplies,Jacksonville,south coast,United States,KL-16555,Kelly Lampkin,0.2,1,11/6/2016,,32216,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",31.0688,2,South,4974,88.768,Corporate,11/9/2016,First Class,Florida,Paper
Office Supplies,Jacksonville,south coast,United States,KL-16555,Kelly Lampkin,0.2,1,11/6/2016,,32216,OFF-PA-10002421,Embossed Ink Jet Note Cards,12.6392,2,South,4972,36.112,Corporate,11/9/2016,First Class,Florida,Paper
Office Supplies,Raleigh,Other,United States,FA-14230,Frank Atkinson,0.2,1,7/2/2015,,27604,OFF-PA-10002250,Things To Do Today Pad,3.2872,2,South,8852,9.392,Corporate,7/4/2015,First Class,North Carolina,Paper
Office Supplies,Lakeland,south coast,United States,JE-15610,Jim Epp,0.2,1,6/11/2015,12/20/1720,33801,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,51.8312,2,South,3125,1036.624,Corporate,6/12/2015,First Class,Florida,Storage
Office Supplies,Burlington,Other,United States,YS-21880,Yana Sorensen,0.2,1,7/3/2017,12/20/4828,27217,OFF-AR-10003514,4009 Highlighters by Sanford,1.5522,3,South,1394,9.552,Corporate,7/4/2017,First Class,North Carolina,Art
Office Supplies,Jacksonville,Other,United States,MC-17605,Matt Connell,0.2,1,5/9/2017,,28540,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",22.0158,3,South,8281,65.232,Corporate,5/10/2017,First Class,North Carolina,Envelopes
Office Supplies,Raleigh,Other,United States,DB-13555,Dorothy Badders,0.2,1,9/14/2017,11/20/5882,27604,OFF-PA-10001125,Xerox 1988,23.235,3,South,8773,74.352,Corporate,9/17/2017,First Class,North Carolina,Paper
Office Supplies,Murfreesboro,Other,United States,PJ-18835,Patrick Jones,0.2,1,5/5/2016,11/20/2676,37130,OFF-PA-10003971,Xerox 1965,5.2026,3,South,2286,14.352,Corporate,5/8/2016,First Class,Tennessee,Paper
Office Supplies,Lakeland,south coast,United States,MC-17605,Matt Connell,0.2,1,3/19/2014,10/20/3989,33801,OFF-ST-10000918,Crate-A-Files,1.962,3,South,6163,26.16,Corporate,3/21/2014,First Class,Florida,Storage
Office Supplies,Knoxville,Other,United States,FH-14365,Fred Hopkins,0.2,1,10/20/2014,,37918,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",-24.588,3,South,6538,98.352,Corporate,10/23/2014,First Class,Tennessee,Storage
Office Supplies,Raleigh,Other,United States,DB-13555,Dorothy Badders,0.2,1,9/14/2017,11/20/5882,27604,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,94.2784,4,South,8772,942.784,Corporate,9/17/2017,First Class,North Carolina,Appliances
Office Supplies,Lakeland,south coast,United States,MC-17605,Matt Connell,0.2,1,3/19/2014,10/20/3989,33801,OFF-LA-10000443,Avery 501,3.9852,4,South,6162,11.808,Corporate,3/21/2014,First Class,Florida,Labels
Office Supplies,Smyrna,Other,United States,BV-11245,Benjamin Venier,0.2,1,6/18/2015,,37167,OFF-PA-10001937,Xerox 21,7.2576,4,South,6732,20.736,Corporate,6/20/2015,First Class,Tennessee,Paper
Office Supplies,Lakeland,south coast,United States,JE-15610,Jim Epp,0.2,1,6/11/2015,12/20/1720,33801,OFF-ST-10003816,Fellowes High-Stak Drawer Files,21.1428,4,South,3126,563.808,Corporate,6/12/2015,First Class,Florida,Storage
Office Supplies,Greensboro,Other,United States,GK-14620,Grace Kelly,0.2,1,8/13/2015,,27405,OFF-AR-10001446,Newell 309,8.085,7,South,9671,64.68,Corporate,8/15/2015,First Class,North Carolina,Art
Office Supplies,Lakeland,south coast,United States,JE-15610,Jim Epp,0.7,1,6/11/2015,12/20/1720,33801,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,-3.14,2,South,3124,3.768,Corporate,6/12/2015,First Class,Florida,Binders
Office Supplies,Raleigh,Other,United States,FA-14230,Frank Atkinson,0.7,1,7/2/2015,,27604,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-2.3136,2,South,8851,2.892,Corporate,7/4/2015,First Class,North Carolina,Binders
Office Supplies,Miami,south coast,United States,BP-11095,Bart Pistole,0.7,1,4/15/2017,,33180,OFF-BI-10004654,VariCap6 Expandable Binder,-11.937,3,South,7369,15.57,Corporate,4/17/2017,First Class,Florida,Binders
Office Supplies,Smyrna,Other,United States,BV-11245,Benjamin Venier,0.7,1,6/18/2015,,37167,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-4.4946,3,South,6730,6.129,Corporate,6/20/2015,First Class,Tennessee,Binders
Office Supplies,Lakeland,south coast,United States,JE-15610,Jim Epp,0.7,1,6/11/2015,12/20/1720,33801,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,-62.88,5,South,3123,78.6,Corporate,6/12/2015,First Class,Florida,Binders
Office Supplies,Lakeland,south coast,United States,MC-17605,Matt Connell,0.7,1,3/19/2014,10/20/3989,33801,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",-25.737,5,South,6164,33.57,Corporate,3/21/2014,First Class,Florida,Binders
Office Supplies,Palm Coast,south coast,United States,DM-13525,Don Miller,0.7,1,7/5/2014,10/20/3317,32137,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,-6.867,5,South,5438,9.81,Corporate,7/8/2014,First Class,Florida,Binders
Office Supplies,Jacksonville,Other,United States,AS-10045,Aaron Smayling,0.7,1,1/2/2017,11/20/3481,28540,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-12.528,5,South,1342,15.66,Corporate,1/4/2017,First Class,North Carolina,Binders
Office Supplies,Jacksonville,Other,United States,AS-10045,Aaron Smayling,0.7,1,1/2/2017,11/20/3481,28540,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,-21.1596,6,South,1343,28.854,Corporate,1/4/2017,First Class,North Carolina,Binders
Office Supplies,Seattle,west coast,United States,CS-11845,Cari Sayre,0,1,9/30/2017,,98103,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.0114,1,West,5268,3.89,Corporate,10/3/2017,First Class,Washington,Appliances
Office Supplies,Seattle,west coast,United States,MZ-17515,Mary Zewe,0,1,11/11/2014,12/20/8524,98115,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,6.894,1,West,9614,22.98,Corporate,11/13/2014,First Class,Washington,Appliances
Office Supplies,Seattle,west coast,United States,RW-19630,Rob Williams,0,1,4/13/2017,,98105,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),2.376,1,West,2119,5.28,Corporate,4/15/2017,First Class,Washington,Paper
Office Supplies,Los Angeles,west coast,United States,BM-11575,Brendan Murry,0,1,9/21/2017,,90045,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",3.8775,1,West,7338,15.51,Corporate,9/23/2017,First Class,California,Storage
Office Supplies,San Francisco,west coast,United States,HG-14965,Henry Goldwyn,0,1,9/28/2015,,94110,OFF-AP-10002082,Holmes HEPA Air Purifier,15.246,2,West,2255,43.56,Corporate,10/1/2015,First Class,California,Appliances
Office Supplies,San Francisco,west coast,United States,RW-19630,Rob Williams,0,1,7/30/2016,11/20/2585,94122,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,178.91,2,West,7908,715.64,Corporate,8/2/2016,First Class,California,Appliances
Office Supplies,San Diego,west coast,United States,DV-13045,Darrin Van Huff,0,1,9/23/2016,10/20/6656,92037,OFF-EN-10001509,Poly String Tie Envelopes,1.9176,2,West,5299,4.08,Corporate,9/26/2016,First Class,California,Envelopes
Office Supplies,Los Angeles,west coast,United States,BP-11095,Bart Pistole,0,1,12/19/2014,,90008,OFF-LA-10001934,Avery 516,6.8714,2,West,8793,14.62,Corporate,12/21/2014,First Class,California,Labels
Office Supplies,Anaheim,west coast,United States,KD-16615,Ken Dana,0,1,9/13/2015,,92804,OFF-PA-10000994,Xerox 1915,100.656,2,West,9911,209.7,Corporate,9/15/2015,First Class,California,Paper
Office Supplies,Fairfield,west coast,United States,DH-13075,Dave Hallsten,0,1,3/28/2017,,94533,OFF-PA-10000232,Xerox 1975,6.3504,2,West,5740,12.96,Corporate,3/31/2017,First Class,California,Paper
Office Supplies,Los Angeles,west coast,United States,CS-12250,Chris Selesnick,0,1,12/4/2017,,90032,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,West,8391,11.76,Corporate,12/6/2017,First Class,California,Paper
Office Supplies,Riverside,west coast,United States,JD-15895,Jonathan Doherty,0,1,7/20/2014,12/20/7866,92503,OFF-PA-10003971,Xerox 1965,5.8604,2,West,8131,11.96,Corporate,7/23/2014,First Class,California,Paper
Office Supplies,San Francisco,west coast,United States,VW-21775,Victoria Wilson,0,1,12/2/2017,11/20/6715,94122,OFF-PA-10004475,Xerox 1940,53.8608,2,West,1754,109.92,Corporate,12/5/2017,First Class,California,Paper
Office Supplies,San Francisco,west coast,United States,VW-21775,Victoria Wilson,0,1,12/2/2017,11/20/6715,94122,OFF-PA-10003893,Xerox 1962,3.852,2,West,1755,8.56,Corporate,12/5/2017,First Class,California,Paper
Office Supplies,Seattle,west coast,United States,CS-11845,Cari Sayre,0,1,9/30/2017,,98103,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,West,5266,11.76,Corporate,10/3/2017,First Class,Washington,Paper
Office Supplies,Seattle,west coast,United States,FH-14365,Fred Hopkins,0,1,3/19/2015,11/20/1829,98115,OFF-PA-10004359,Multicolor Computer Printout Paper,100.656,2,West,1646,209.7,Corporate,3/20/2015,First Class,Washington,Paper
Office Supplies,Los Angeles,west coast,United States,TS-21370,Todd Sumrall,0,1,10/28/2014,10/20/1931,90049,OFF-SU-10000646,Premier Automatic Letter Opener,14.4222,2,West,3845,480.74,Corporate,10/31/2014,First Class,California,Supplies
Office Supplies,Los Angeles,west coast,United States,TS-21370,Todd Sumrall,0,1,10/28/2014,10/20/1931,90049,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,0.062800000,2,West,3844,6.28,Corporate,10/31/2014,First Class,California,Supplies
Office Supplies,San Francisco,west coast,United States,TS-21205,Thomas Seio,0,1,11/17/2014,,94109,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,72.432,3,West,3264,241.44,Corporate,11/19/2014,First Class,California,Appliances
Office Supplies,San Francisco,west coast,United States,HG-14965,Henry Goldwyn,0,1,9/28/2015,,94110,OFF-AP-10000696,Holmes Odor Grabber,14.2758,3,West,2254,43.26,Corporate,10/1/2015,First Class,California,Appliances
Office Supplies,San Diego,west coast,United States,DV-13045,Darrin Van Huff,0,1,9/23/2016,10/20/6656,92037,OFF-LA-10003148,Avery 51,8.694,3,West,5300,18.9,Corporate,9/26/2016,First Class,California,Labels
Office Supplies,San Diego,west coast,United States,JG-15805,John Grady,0,1,11/16/2015,12/20/0446,92105,OFF-LA-10003148,Avery 51,8.694,3,West,7442,18.9,Corporate,11/18/2015,First Class,California,Labels
Office Supplies,Santa Barbara,west coast,United States,KN-16390,Katherine Nockton,0,1,10/10/2015,,93101,OFF-LA-10000414,Avery 503,14.904,3,West,9914,31.05,Corporate,10/12/2015,First Class,California,Labels
Office Supplies,Antioch,west coast,United States,GG-14650,Greg Guthrie,0,1,12/6/2016,,94509,OFF-PA-10004100,Xerox 216,9.3312,3,West,1133,19.44,Corporate,12/7/2016,First Class,California,Paper
Office Supplies,Fairfield,west coast,United States,DH-13075,Dave Hallsten,0,1,3/28/2017,,94533,OFF-PA-10000743,Xerox 1977,9.6192,3,West,5744,20.04,Corporate,3/31/2017,First Class,California,Paper
Office Supplies,Seattle,west coast,United States,CS-11845,Cari Sayre,0,1,9/30/2017,,98103,OFF-PA-10004039,Xerox 1882,82.2906,3,West,5267,167.94,Corporate,10/3/2017,First Class,Washington,Paper
Office Supplies,Los Angeles,west coast,United States,JD-16150,Justin Deggeller,0,1,11/16/2014,11/20/9144,90008,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,10.3473,3,West,8711,344.91,Corporate,11/18/2014,First Class,California,Storage
Office Supplies,Riverside,west coast,United States,JD-15895,Jonathan Doherty,0,1,7/20/2014,12/20/7866,92503,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",160.623,3,West,8133,535.41,Corporate,7/23/2014,First Class,California,Storage
Office Supplies,Seattle,west coast,United States,FH-14365,Fred Hopkins,0,1,3/19/2015,11/20/1829,98115,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,349.3392,3,West,1644,1247.64,Corporate,3/20/2015,First Class,Washington,Storage
Office Supplies,Seattle,west coast,United States,BS-11365,Bill Shonely,0,1,5/4/2014,,98105,OFF-AP-10000696,Holmes Odor Grabber,19.0344,4,West,8000,57.68,Corporate,5/7/2014,First Class,Washington,Appliances
Office Supplies,Riverside,west coast,United States,JD-15895,Jonathan Doherty,0,1,7/20/2014,12/20/7866,92503,OFF-AR-10003481,Newell 348,3.8048,4,West,8132,13.12,Corporate,7/23/2014,First Class,California,Art
Office Supplies,San Diego,west coast,United States,CS-12250,Chris Selesnick,0,1,11/20/2015,,92024,OFF-LA-10002762,Avery 485,23.5564,4,West,9062,50.12,Corporate,11/21/2015,First Class,California,Labels
Office Supplies,Fairfield,west coast,United States,DH-13075,Dave Hallsten,0,1,3/28/2017,,94533,OFF-PA-10003651,Xerox 1968,12.8256,4,West,5743,26.72,Corporate,3/31/2017,First Class,California,Paper
Office Supplies,Los Angeles,west coast,United States,BP-11095,Bart Pistole,0,1,12/19/2014,,90008,OFF-FA-10004248,Advantus T-Pin Paper Clips,8.7945,5,West,8794,22.55,Corporate,12/21/2014,First Class,California,Fasteners
Office Supplies,Los Angeles,west coast,United States,YC-21895,Yoseph Carroll,0,1,11/12/2015,,90032,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",7.065,5,West,2689,15.7,Corporate,11/14/2015,First Class,California,Paper
Office Supplies,Los Angeles,west coast,United States,RS-19765,Roland Schwarz,0,1,10/15/2017,11/20/3670,90045,OFF-PA-10000675,Xerox 1919,100.4255,5,West,3712,204.95,Corporate,10/17/2017,First Class,California,Paper
Office Supplies,Seattle,west coast,United States,BV-11245,Benjamin Venier,0,1,12/24/2016,12/20/3526,98103,OFF-PA-10002986,Xerox 1898,16.032,5,West,4750,33.4,Corporate,12/25/2016,First Class,Washington,Paper
Office Supplies,Los Angeles,west coast,United States,TS-21370,Todd Sumrall,0,1,10/28/2014,10/20/1931,90049,OFF-ST-10003442,Eldon Portable Mobile Manager,38.178,5,West,3847,141.4,Corporate,10/31/2014,First Class,California,Storage
Office Supplies,Helena,Other,United States,LS-17200,Luke Schmidt,0,1,9/25/2017,,59601,OFF-ST-10002352,Iris Project Case,10.374,5,West,5152,39.9,Corporate,9/28/2017,First Class,Montana,Storage
Office Supplies,Los Angeles,west coast,United States,GK-14620,Grace Kelly,0,1,12/25/2016,,90049,OFF-PA-10002005,Xerox 225,21.7728,7,West,1807,45.36,Corporate,12/28/2016,First Class,California,Paper
Office Supplies,San Francisco,west coast,United States,DJ-13420,Denny Joy,0,1,10/10/2015,10/20/9736,94109,OFF-PA-10004101,Xerox 1894,21.7728,7,West,4719,45.36,Corporate,10/11/2015,First Class,California,Paper
Office Supplies,San Francisco,west coast,United States,TS-21205,Thomas Seio,0,1,11/17/2014,,94109,OFF-PA-10003395,Xerox 1941,352.296,7,West,3263,733.95,Corporate,11/19/2014,First Class,California,Paper
Office Supplies,Fairfield,west coast,United States,DH-13075,Dave Hallsten,0,1,3/28/2017,,94533,OFF-ST-10002743,SAFCO Boltless Steel Shelving,7.954800000,7,West,5745,795.48,Corporate,3/31/2017,First Class,California,Storage
Office Supplies,Los Angeles,west coast,United States,RS-19765,Roland Schwarz,0,1,12/6/2014,10/20/6726,90008,OFF-ST-10001496,Standard Rollaway File with Lock,327.9458,7,West,7066,1261.33,Corporate,12/8/2014,First Class,California,Storage
Office Supplies,San Francisco,west coast,United States,VP-21760,Victoria Pisteka,0,1,9/6/2014,,94109,OFF-LA-10001934,Avery 516,27.4856,8,West,6624,58.48,Corporate,9/9/2014,First Class,California,Labels
Office Supplies,San Francisco,west coast,United States,VW-21775,Victoria Wilson,0,1,12/2/2017,11/20/6715,94122,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",151.0974,9,West,1753,559.62,Corporate,12/5/2017,First Class,California,Storage
Office Supplies,San Diego,west coast,United States,DS-13180,David Smith,0,1,12/14/2016,,92037,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",35.048,10,West,7942,134.8,Corporate,12/17/2016,First Class,California,Storage
Office Supplies,Los Angeles,west coast,United States,AM-10360,Alice McCarthy,0,1,3/23/2015,,90008,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",92.5056,11,West,8880,192.72,Corporate,3/25/2015,First Class,California,Paper
Office Supplies,Pueblo,Other,United States,FC-14335,Fred Chung,0.2,1,3/8/2015,10/20/7741,81001,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",0.8946,1,West,5174,3.408,Corporate,3/10/2015,First Class,Colorado,Art
Office Supplies,Loveland,Other,United States,HM-14860,Harry Marie,0.2,1,8/4/2017,,80538,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",3.1842,1,West,5091,8.784,Corporate,8/7/2017,First Class,Colorado,Envelopes
